Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT39,OUT018,2410.086386585367
FDK60,OUT017,1517.634856621005
FDZ25,OUT017,2608.146486919834
FDG12,OUT046,2153.3142637362625
DRB01,OUT019,542.9755395973153
NCC43,OUT027,5669.163351428568
FDX13,OUT019,542.9755395973153
FDM22,OUT049,876.3205797979804
FDJ03,OUT027,1378.2631852760744
FDU14,OUT018,3327.9525829268287
FDB33,OUT010,384.48867398374
FDP27,OUT046,3343.8390911504407
FDO38,OUT010,130.33349056603777
FDE28,OUT027,5669.163351428568
FDO27,OUT035,1517.634856621005
DRL23,OUT027,3175.335988157896
FDS28,OUT046,876.3205797979804
FDX24,OUT013,1437.1870026666668
FDZ02,OUT035,1517.634856621005
FDL46,OUT045,1874.4309598591558
FDS60,OUT027,5669.163351428568
NCO06,OUT017,552.5502107784432
FDO16,OUT035,1349.2029098814232
FDC60,OUT049,1349.2029098814232
FDA48,OUT018,3327.9525829268287
FDZ36,OUT027,5669.163351428568
FDK27,OUT045,2022.5371509615375
FDW23,OUT018,637.5735090128758
FDM14,OUT018,1622.9196420689652
FDM14,OUT013,1735.8992719626171
FDW60,OUT018,2736.9684298755183
FDE21,OUT013,1874.4309598591558
NCM42,OUT035,1622.9196420689652
FDY59,OUT010,230.00859181286555
DRI49,OUT049,1349.2029098814232
FDT28,OUT019,384.48867398374
FDQ22,OUT018,637.5735090128758
FDR60,OUT049,1349.2029098814232
FDC50,OUT019,230.00859181286555
FDV24,OUT013,2336.3497827027018
DRF48,OUT010,542.9755395973153
FDQ47,OUT046,552.5502107784432
DRN36,OUT049,1517.634856621005
NCY06,OUT035,1961.81318698225
FDE52,OUT035,1437.1870026666668
NCB54,OUT045,2022.5371509615375
NCF31,OUT035,2336.3497827027018
FDJ08,OUT027,5669.163351428568
NCC07,OUT017,1622.9196420689652
NCD19,OUT027,1378.2631852760744
FDL46,OUT049,1874.4309598591558
FDM20,OUT045,3956.960966486485
NCI06,OUT010,384.48867398374
DRM11,OUT035,4311.5762513157915
NCH07,OUT018,2662.294636448599
FDS23,OUT013,2153.3142637362625
FDO49,OUT018,754.596095726496
FDS35,OUT049,1103.1862133333332
DRK39,OUT045,1349.2029098814232
DRI39,OUT049,876.3205797979804
FDV04,OUT017,2662.294636448599
NCN14,OUT035,3035.8932718309843
FDH08,OUT013,3852.7519279569933
FDS20,OUT046,3343.8390911504407
FDV40,OUT049,1103.1862133333332
FDZ48,OUT010,230.00859181286555
FDS24,OUT027,2513.079854666666
FDK44,OUT049,2997.4076790419153
FDS48,OUT045,2410.086386585367
FDK26,OUT010,542.9755395973153
FDD23,OUT045,3035.8932718309843
NCH54,OUT017,2662.294636448599
NCP14,OUT010,230.00859181286555
FDM60,OUT010,130.33349056603777
FDV24,OUT017,2410.086386585367
FDH08,OUT018,3327.9525829268287
FDS12,OUT027,3175.335988157896
FDR39,OUT027,5669.163351428568
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,5669.163351428568
FDC09,OUT035,1622.9196420689652
FDF50,OUT018,2931.788768720378
FDG28,OUT035,3956.960966486485
NCE19,OUT017,876.3205797979804
NCM53,OUT010,230.00859181286555
NCN18,OUT049,1735.8992719626171
FDF32,OUT035,2931.788768720378
FDF11,OUT013,3956.960966486485
DRI59,OUT049,3852.7519279569933
NCG54,OUT035,2608.146486919834
FDM44,OUT046,1735.8992719626171
FDT57,OUT018,3327.9525829268287
FDV24,OUT046,2410.086386585367
FDI50,OUT019,542.9755395973153
FDS09,OUT035,754.596095726496
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,542.9755395973153
FDC22,OUT017,3035.8932718309843
FDZ56,OUT046,2608.146486919834
FDZ40,OUT019,130.33349056603777
FDS46,OUT027,3175.335988157896
DRD24,OUT045,1961.81318698225
FDV45,OUT017,3035.8932718309843
FDL26,OUT045,2336.3497827027018
FDA56,OUT018,2022.5371509615375
FDN27,OUT046,1874.4309598591558
FDM20,OUT049,3956.960966486485
FDO16,OUT017,1262.93882384106
FDL03,OUT035,2931.788768720378
FDE58,OUT046,1874.4309598591558
FDI02,OUT027,3175.335988157896
NCC55,OUT019,130.33349056603777
FDR03,OUT018,3327.9525829268287
FDB14,OUT017,1262.93882384106
FDR45,OUT013,3956.960966486485
NCN07,OUT017,1961.81318698225
FDM51,OUT019,230.00859181286555
FDT52,OUT027,5669.163351428568
FDL26,OUT046,2336.3497827027018
NCZ42,OUT046,3956.960966486485
DRI47,OUT019,384.48867398374
FDW40,OUT013,2153.3142637362625
FDN34,OUT046,2608.146486919834
FDS01,OUT035,2736.9684298755183
NCG55,OUT045,1874.4309598591558
FDC11,OUT035,1349.2029098814232
FDX35,OUT018,3327.9525829268287
NCB06,OUT046,2662.294636448599
FDR09,OUT019,542.9755395973153
FDC53,OUT017,1517.634856621005
FDY45,OUT013,4131.978437869822
FDA22,OUT010,384.48867398374
FDE02,OUT035,1517.634856621005
FDW21,OUT045,1622.9196420689652
FDV34,OUT046,1103.1862133333332
FDS59,OUT049,1735.8992719626171
NCW17,OUT017,2022.5371509615375
NCK54,OUT046,1874.4309598591558
FDG17,OUT019,542.9755395973153
FDG35,OUT017,2997.4076790419153
FDD08,OUT010,130.33349056603777
NCO07,OUT017,3628.94806124031
FDJ10,OUT010,286.4177705128205
FDW36,OUT017,1622.9196420689652
FDW21,OUT010,230.00859181286555
FDY19,OUT017,1874.4309598591558
DRE03,OUT013,754.596095726496
NCC55,OUT049,637.5735090128758
FDH52,OUT010,130.33349056603777
FDO09,OUT017,4311.5762513157915
FDU43,OUT045,3956.960966486485
FDX09,OUT010,384.48867398374
FDH40,OUT019,230.00859181286555
FDW58,OUT017,1622.9196420689652
FDC47,OUT017,3852.7519279569933
NCR41,OUT035,1517.634856621005
DRG49,OUT035,3956.960966486485
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333332
FDY35,OUT013,637.5735090128758
FDI35,OUT017,3035.8932718309843
NCU18,OUT049,2153.3142637362625
FDY33,OUT018,2662.294636448599
FDC15,OUT027,4117.317712631579
FDU01,OUT049,3343.8390911504407
NCU42,OUT046,2608.146486919834
NCV29,OUT018,2736.9684298755183
NCY30,OUT017,3035.8932718309843
FDQ46,OUT049,1735.8992719626171
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3628.94806124031
NCD07,OUT045,1874.4309598591558
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2410.086386585367
DRN59,OUT035,754.596095726496
FDI44,OUT035,1349.2029098814232
FDA45,OUT049,2736.9684298755183
FDP31,OUT045,1103.1862133333332
FDY01,OUT046,1874.4309598591558
FDT09,OUT018,1961.81318698225
DRH03,OUT027,2513.079854666666
FDA36,OUT018,3035.8932718309843
NCF31,OUT017,2336.3497827027018
FDG14,OUT049,2410.086386585367
FDG28,OUT027,5669.163351428568
FDU14,OUT049,4131.978437869822
FDY47,OUT019,286.4177705128205
FDI56,OUT049,1437.1870026666668
DRD01,OUT013,876.3205797979804
FDM22,OUT046,876.3205797979804
FDH33,OUT013,637.5735090128758
DRZ24,OUT013,1874.4309598591558
NCQ38,OUT046,1735.8992719626171
FDO16,OUT027,2513.079854666666
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2931.788768720378
FDU48,OUT045,1961.81318698225
NCM43,OUT045,2608.146486919834
FDR31,OUT010,384.48867398374
DRK49,OUT018,637.5735090128758
NCI30,OUT010,542.9755395973153
DRD60,OUT017,3035.8932718309843
NCG19,OUT046,3956.960966486485
FDH12,OUT035,1622.9196420689652
FDM32,OUT035,1437.1870026666668
FDM27,OUT035,2336.3497827027018
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1517.634856621005
FDS10,OUT013,2736.9684298755183
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1349.2029098814232
NCW42,OUT013,3628.94806124031
NCC06,OUT018,1961.81318698225
FDW02,OUT017,2022.5371509615375
NCD43,OUT017,1622.9196420689652
FDM57,OUT018,1262.93882384106
FDA58,OUT017,3956.960966486485
FDK56,OUT046,3343.8390911504407
FDP52,OUT045,3852.7519279569933
FDW20,OUT018,2022.5371509615375
FDS52,OUT049,1735.8992719626171
NCT29,OUT018,2022.5371509615375
NCL54,OUT013,2736.9684298755183
FDC05,OUT045,2931.788768720378
FDF34,OUT035,2931.788768720378
FDP03,OUT027,3175.335988157896
FDD32,OUT010,230.00859181286555
FDZ10,OUT045,2022.5371509615375
FDZ40,OUT035,876.3205797979804
FDD51,OUT018,637.5735090128758
NCY30,OUT019,384.48867398374
FDP58,OUT017,3628.94806124031
FDV49,OUT017,4311.5762513157915
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1622.9196420689652
FDR13,OUT017,1874.4309598591558
FDS51,OUT017,876.3205797979804
FDP26,OUT045,1622.9196420689652
NCB54,OUT027,3175.335988157896
FDF32,OUT017,2931.788768720378
FDN31,OUT018,3035.8932718309843
DRM48,OUT017,552.5502107784432
FDN20,OUT049,2608.146486919834
DRL01,OUT046,3852.7519279569933
FDV56,OUT049,1735.8992719626171
DRH13,OUT027,3175.335988157896
FDA03,OUT017,2559.2529541176477
FDF47,OUT027,5669.163351428568
FDX32,OUT046,2559.2529541176477
FDX57,OUT049,1517.634856621005
NCA30,OUT045,3035.8932718309843
FDO49,OUT013,754.596095726496
FDL04,OUT019,230.00859181286555
DRM48,OUT035,552.5502107784432
FDR16,OUT013,3628.94806124031
NCC19,OUT018,3035.8932718309843
NCE42,OUT045,3956.960966486485
FDY24,OUT017,876.3205797979804
FDH19,OUT049,2736.9684298755183
FDJ46,OUT013,2997.4076790419153
FDN45,OUT010,542.9755395973153
FDY08,OUT035,1961.81318698225
FDZ37,OUT035,1349.2029098814232
NCT30,OUT045,754.596095726496
DRY23,OUT018,637.5735090128758
NCZ30,OUT018,2022.5371509615375
FDC44,OUT018,1874.4309598591558
FDB45,OUT035,1622.9196420689652
FDY04,OUT013,2608.146486919834
FDM27,OUT046,2662.294636448599
FDZ43,OUT017,3956.960966486485
FDT39,OUT019,384.48867398374
NCC06,OUT019,286.4177705128205
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4131.978437869822
FDU08,OUT046,1517.634856621005
FDK40,OUT017,4311.5762513157915
FDQ12,OUT010,542.9755395973153
FDS48,OUT017,2410.086386585367
FDP09,OUT045,3628.94806124031
FDW21,OUT049,1517.634856621005
FDY25,OUT035,3035.8932718309843
DRE13,OUT017,1262.93882384106
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1622.9196420689652
FDM46,OUT019,230.00859181286555
NCO30,OUT010,542.9755395973153
FDM25,OUT046,2997.4076790419153
NCN41,OUT049,2153.3142637362625
FDU24,OUT045,1437.1870026666668
FDZ50,OUT046,3343.8390911504407
FDP45,OUT013,4131.978437869822
NCM54,OUT045,2022.5371509615375
FDW10,OUT019,384.48867398374
FDP20,OUT017,2022.5371509615375
FDK32,OUT046,2410.086386585367
FDN52,OUT049,1349.2029098814232
FDM58,OUT045,1622.9196420689652
FDZ46,OUT027,3175.335988157896
NCA18,OUT018,1874.4309598591558
FDD35,OUT046,2153.3142637362625
NCK31,OUT035,754.596095726496
FDI40,OUT027,2513.079854666666
FDT50,OUT019,230.00859181286555
NCT06,OUT046,2608.146486919834
FDT31,OUT035,3035.8932718309843
FDT45,OUT049,876.3205797979804
FDT13,OUT045,3035.8932718309843
FDO50,OUT045,1437.1870026666668
NCU18,OUT010,286.4177705128205
NCR54,OUT049,2931.788768720378
NCO18,OUT018,2736.9684298755183
FDU09,OUT045,876.3205797979804
FDT13,OUT018,3035.8932718309843
FDE09,OUT046,1735.8992719626171
NCK53,OUT019,230.00859181286555
FDG45,OUT049,3628.94806124031
DRH15,OUT035,637.5735090128758
FDO21,OUT019,542.9755395973153
FDD14,OUT027,5669.163351428568
FDC09,OUT046,1735.8992719626171
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,1874.4309598591558
FDS32,OUT013,2153.3142637362625
NCL55,OUT018,3327.9525829268287
DRE01,OUT035,3956.960966486485
DRE15,OUT049,1349.2029098814232
NCL42,OUT045,3956.960966486485
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1262.93882384106
FDZ59,OUT046,2608.146486919834
FDE45,OUT010,384.48867398374
FDJ07,OUT013,1874.4309598591558
FDQ45,OUT018,3035.8932718309843
FDM33,OUT027,5669.163351428568
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1437.1870026666668
FDR03,OUT045,3628.94806124031
FDY49,OUT018,2608.146486919834
FDQ60,OUT045,1874.4309598591558
FDW10,OUT049,2736.9684298755183
FDO51,OUT049,637.5735090128758
FDJ40,OUT018,1622.9196420689652
FDS20,OUT018,3035.8932718309843
FDU45,OUT013,1874.4309598591558
FDV02,OUT035,2608.146486919834
FDN09,OUT046,3956.960966486485
NCM55,OUT027,5669.163351428568
FDN23,OUT018,2559.2529541176477
FDY31,OUT010,384.48867398374
FDW03,OUT010,230.00859181286555
FDD14,OUT046,3343.8390911504407
FDV23,OUT017,2022.5371509615375
DRI03,OUT045,2736.9684298755183
FDN13,OUT035,1517.634856621005
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1349.2029098814232
FDB57,OUT049,3628.94806124031
FDV12,OUT049,1517.634856621005
FDQ58,OUT013,2410.086386585367
NCA18,OUT017,1874.4309598591558
FDH52,OUT049,876.3205797979804
FDM24,OUT018,2410.086386585367
NCP43,OUT027,5669.163351428568
NCO18,OUT019,384.48867398374
FDM32,OUT017,1262.93882384106
NCL07,OUT017,552.5502107784432
FDK03,OUT013,4131.978437869822
FDP59,OUT017,1622.9196420689652
FDQ24,OUT049,4131.978437869822
FDQ16,OUT018,1622.9196420689652
FDU44,OUT013,2662.294636448599
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979804
FDR56,OUT046,2931.788768720378
FDV39,OUT049,2931.788768720378
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.9755395973153
FDX02,OUT045,3628.94806124031
NCS42,OUT018,1262.93882384106
FDY57,OUT027,2513.079854666666
FDB21,OUT049,3956.960966486485
FDE28,OUT017,3852.7519279569933
FDQ55,OUT017,1874.4309598591558
FDA48,OUT049,3628.94806124031
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4131.978437869822
NCV18,OUT046,1349.2029098814232
NCA42,OUT018,2662.294636448599
FDY45,OUT046,4131.978437869822
NCC30,OUT045,2736.9684298755183
FDM57,OUT013,1349.2029098814232
FDL09,OUT010,384.48867398374
FDB09,OUT027,3175.335988157896
FDT44,OUT035,1874.4309598591558
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3343.8390911504407
FDK32,OUT013,2336.3497827027018
DRA12,OUT046,2153.3142637362625
FDO46,OUT010,542.9755395973153
FDE52,OUT013,1349.2029098814232
NCH42,OUT045,3852.7519279569933
FDV08,OUT035,637.5735090128758
FDB47,OUT018,3327.9525829268287
FDC28,OUT010,230.00859181286555
FDD22,OUT046,1874.4309598591558
FDS07,OUT027,3175.335988157896
DRI13,OUT045,3628.94806124031
FDG32,OUT018,3327.9525829268287
FDU14,OUT017,4131.978437869822
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1622.9196420689652
FDS08,OUT049,2736.9684298755183
FDX47,OUT045,2662.294636448599
FDC53,OUT019,230.00859181286555
FDQ19,OUT035,3956.960966486485
FDL14,OUT045,2336.3497827027018
FDM33,OUT019,542.9755395973153
FDA51,OUT045,1874.4309598591558
FDZ27,OUT018,754.596095726496
FDT04,OUT046,637.5735090128758
DRC13,OUT049,2153.3142637362625
FDR16,OUT027,5669.163351428568
FDQ03,OUT027,5669.163351428568
FDE38,OUT035,2608.146486919834
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.9755395973153
FDD09,OUT035,2736.9684298755183
FDR40,OUT045,1349.2029098814232
FDX07,OUT017,3035.8932718309843
FDR07,OUT035,1517.634856621005
FDA51,OUT017,1874.4309598591558
FDT59,OUT019,542.9755395973153
FDF20,OUT017,2931.788768720378
FDR13,OUT045,1874.4309598591558
FDY26,OUT049,3628.94806124031
FDW04,OUT017,1961.81318698225
FDK52,OUT017,3852.7519279569933
FDN60,OUT049,2662.294636448599
FDM09,OUT019,384.48867398374
FDP46,OUT049,1349.2029098814232
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4311.5762513157915
FDP16,OUT027,5669.163351428568
FDX33,OUT018,2662.294636448599
FDP07,OUT010,542.9755395973153
FDN22,OUT046,4131.978437869822
FDF39,OUT049,4311.5762513157915
FDS21,OUT017,876.3205797979804
NCM42,OUT013,1735.8992719626171
FDK50,OUT019,384.48867398374
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2608.146486919834
FDP60,OUT018,1517.634856621005
DRJ49,OUT027,3175.335988157896
NCT42,OUT019,384.48867398374
FDE38,OUT049,2608.146486919834
FDI04,OUT049,2931.788768720378
NCH54,OUT045,2662.294636448599
FDT56,OUT049,876.3205797979804
DRD15,OUT018,3327.9525829268287
FDV58,OUT013,3343.8390911504407
FDP21,OUT049,3343.8390911504407
FDH05,OUT013,3852.7519279569933
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2410.086386585367
FDF33,OUT049,1735.8992719626171
DRK37,OUT013,3343.8390911504407
DRH49,OUT045,1349.2029098814232
FDT58,OUT013,2608.146486919834
FDD41,OUT018,1622.9196420689652
FDP40,OUT018,1622.9196420689652
FDM51,OUT027,2513.079854666666
FDO45,OUT010,230.00859181286555
FDW33,OUT010,230.00859181286555
FDY24,OUT045,876.3205797979804
FDB10,OUT010,542.9755395973153
FDM40,OUT035,1961.81318698225
NCI06,OUT017,3035.8932718309843
FDW12,OUT019,384.48867398374
FDX48,OUT027,4117.317712631579
NCW05,OUT027,3175.335988157896
FDX27,OUT017,1517.634856621005
DRM37,OUT045,2931.788768720378
FDA38,OUT045,3956.960966486485
FDR36,OUT046,637.5735090128758
FDZ45,OUT046,2931.788768720378
FDG05,OUT017,2662.294636448599
FDK28,OUT013,4311.5762513157915
FDV47,OUT045,1349.2029098814232
FDN21,OUT045,2662.294636448599
FDP20,OUT027,3175.335988157896
FDI35,OUT045,3035.8932718309843
DRY23,OUT013,637.5735090128758
FDA56,OUT017,2022.5371509615375
FDB09,OUT013,2153.3142637362625
NCO26,OUT027,3175.335988157896
FDQ49,OUT018,2336.3497827027018
FDI52,OUT027,3175.335988157896
FDZ44,OUT027,3175.335988157896
FDZ09,OUT018,2608.146486919834
FDY03,OUT049,1874.4309598591558
NCG42,OUT017,1961.81318698225
DRI13,OUT027,5669.163351428568
FDQ32,OUT013,2153.3142637362625
FDW16,OUT035,1437.1870026666668
FDU27,OUT046,754.596095726496
FDR28,OUT010,384.48867398374
FDQ49,OUT010,384.48867398374
FDS37,OUT046,1874.4309598591558
FDW26,OUT018,3327.9525829268287
FDX12,OUT018,3327.9525829268287
NCP06,OUT013,2410.086386585367
FDW45,OUT010,384.48867398374
NCN30,OUT049,1517.634856621005
FDN24,OUT049,876.3205797979804
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.00859181286555
FDD09,OUT010,384.48867398374
FDS33,OUT010,230.00859181286555
FDU22,OUT045,2022.5371509615375
FDI53,OUT013,2662.294636448599
DRH01,OUT049,2736.9684298755183
FDX32,OUT013,2153.3142637362625
NCP30,OUT018,637.5735090128758
FDB60,OUT045,2931.788768720378
FDB14,OUT049,1437.1870026666668
NCP02,OUT035,876.3205797979804
FDJ10,OUT017,1961.81318698225
FDG34,OUT046,1735.8992719626171
NCB18,OUT017,1262.93882384106
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1262.93882384106
FDB35,OUT010,230.00859181286555
DRN11,OUT013,2153.3142637362625
FDF41,OUT019,542.9755395973153
FDH16,OUT045,1349.2029098814232
NCQ50,OUT018,3327.9525829268287
DRH23,OUT018,876.3205797979804
DRJ37,OUT013,2336.3497827027018
DRJ24,OUT027,5669.163351428568
FDY16,OUT035,3035.8932718309843
FDQ27,OUT045,1622.9196420689652
FDZ33,OUT045,2410.086386585367
FDF29,OUT045,1961.81318698225
FDA08,OUT049,2608.146486919834
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,542.9755395973153
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4311.5762513157915
DRZ24,OUT018,2022.5371509615375
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3956.960966486485
DRN59,OUT013,754.596095726496
FDX50,OUT019,230.00859181286555
FDV31,OUT027,5669.163351428568
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2736.9684298755183
FDX08,OUT017,3035.8932718309843
DRD49,OUT013,3956.960966486485
FDD33,OUT046,3852.7519279569933
FDW35,OUT013,637.5735090128758
FDJ36,OUT017,1622.9196420689652
FDV51,OUT035,2608.146486919834
FDW36,OUT046,1735.8992719626171
FDH35,OUT046,2608.146486919834
NCS30,OUT027,3175.335988157896
FDN49,OUT017,637.5735090128758
FDL08,OUT018,3327.9525829268287
FDI09,OUT013,3956.960966486485
FDP19,OUT018,1961.81318698225
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1622.9196420689652
FDY10,OUT013,1874.4309598591558
FDP12,OUT018,552.5502107784432
NCN26,OUT049,1874.4309598591558
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1735.8992719626171
FDJ41,OUT027,5669.163351428568
NCT29,OUT035,2022.5371509615375
NCH42,OUT019,542.9755395973153
FDU60,OUT018,2608.146486919834
FDS02,OUT045,3035.8932718309843
FDC51,OUT046,2153.3142637362625
FDU03,OUT013,3343.8390911504407
FDX39,OUT045,3628.94806124031
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.163351428568
FDD32,OUT035,1349.2029098814232
NCN41,OUT045,2022.5371509615375
NCX53,OUT049,2153.3142637362625
FDU57,OUT019,384.48867398374
FDQ23,OUT046,1735.8992719626171
FDQ52,OUT045,4131.978437869822
FDC14,OUT045,637.5735090128758
FDY09,OUT035,2736.9684298755183
FDQ28,OUT045,2336.3497827027018
FDV25,OUT046,3628.94806124031
FDJ07,OUT035,1874.4309598591558
DRB25,OUT049,1735.8992719626171
FDK52,OUT019,542.9755395973153
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,2931.788768720378
FDT36,OUT035,552.5502107784432
FDV25,OUT017,3628.94806124031
NCN07,OUT027,3175.335988157896
FDC57,OUT017,3035.8932718309843
FDQ03,OUT018,3327.9525829268287
FDU23,OUT017,2608.146486919834
NCX41,OUT035,3628.94806124031
NCD06,OUT035,754.596095726496
FDW08,OUT045,1622.9196420689652
NCU29,OUT017,2559.2529541176477
NCE06,OUT013,2662.294636448599
FDV52,OUT010,286.4177705128205
FDB02,OUT017,2736.9684298755183
NCR18,OUT045,637.5735090128758
FDK16,OUT049,1517.634856621005
NCQ29,OUT010,542.9755395973153
FDZ01,OUT019,230.00859181286555
FDW27,OUT035,2662.294636448599
FDD17,OUT018,3327.9525829268287
FDW39,OUT013,2736.9684298755183
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1735.8992719626171
FDU40,OUT027,5669.163351428568
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1622.9196420689652
NCP14,OUT049,1735.8992719626171
FDH50,OUT049,3343.8390911504407
DRF15,OUT010,384.48867398374
FDV27,OUT027,2513.079854666666
NCJ06,OUT049,2153.3142637362625
FDN02,OUT018,3327.9525829268287
FDQ51,OUT049,754.596095726496
FDQ07,OUT017,3628.94806124031
FDS45,OUT049,1735.8992719626171
NCJ06,OUT045,2022.5371509615375
FDD36,OUT035,1874.4309598591558
FDY25,OUT045,3035.8932718309843
FDU52,OUT046,2336.3497827027018
DRK47,OUT017,3852.7519279569933
NCL30,OUT017,1961.81318698225
FDN22,OUT035,4131.978437869822
NCF30,OUT027,3175.335988157896
FDK03,OUT035,4131.978437869822
FDT45,OUT017,876.3205797979804
NCC54,OUT027,5669.163351428568
FDP08,OUT018,2931.788768720378
FDU44,OUT046,2608.146486919834
DRG39,OUT035,876.3205797979804
