Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL06,OUT046,4092.3971050986306
FDI35,OUT013,3025.5603224271467
NCW42,OUT045,3758.214427595771
NCX06,OUT049,2985.936071470558
FDC37,OUT027,2886.9395133447547
FDZ14,OUT018,1996.7326913355232
DRG49,OUT049,3900.3619828175415
NCG06,OUT045,4048.6156155700555
DRC36,OUT045,2838.113722635876
FDV21,OUT019,280.50153151849105
FDB53,OUT046,2500.457674302601
DRP47,OUT019,568.3254389260997
FDA14,OUT013,2500.457674302601
DRC24,OUT035,2506.3789213407927
FDW21,OUT018,1553.4511571736841
NCH29,OUT046,1525.7466449871615
FDU58,OUT013,3064.095427022865
FDY27,OUT017,2868.221298313385
FDV56,OUT035,1587.2692528353582
FDT59,OUT046,3825.3954309332958
FDB23,OUT046,3776.4954260367067
FDR49,OUT045,737.1775588805795
FDB03,OUT010,570.7006571986994
FDN39,OUT045,2559.9836634930925
FDX02,OUT027,5854.052257904472
FDQ16,OUT027,2886.9395133447547
FDU35,OUT018,1533.0975491296392
NCT29,OUT013,1996.7326913355232
FDZ27,OUT046,740.8674543865184
FDN57,OUT017,2025.7021310464272
FDA03,OUT018,2500.457674302601
FDZ36,OUT045,3064.095427022865
NCU05,OUT013,1455.722101499895
FDT39,OUT018,2496.78044362694
FDK60,OUT017,1525.7466449871615
FDZ25,OUT017,2738.641690701336
FDG12,OUT046,1996.7326913355232
DRB01,OUT019,514.1829389478435
NCC43,OUT027,5854.052257904472
FDX13,OUT019,565.9138798868943
FDM22,OUT049,862.2377527069355
FDJ03,OUT027,1048.8768829140843
FDU14,OUT018,3847.77847546904
FDB33,OUT010,377.7305796773068
FDP27,OUT046,3064.095427022865
FDO38,OUT010,159.45391194636662
FDE28,OUT027,5854.052257904472
FDO27,OUT035,1521.9588243746389
DRL23,OUT027,2883.9439819668455
FDS28,OUT046,958.0201809285682
FDX24,OUT013,1524.537786913785
FDZ02,OUT035,1525.7466449871615
FDL46,OUT045,1942.8286862838008
FDS60,OUT027,4789.25173285294
NCO06,OUT017,659.168546509798
FDO16,OUT035,1439.4751486235173
FDC60,OUT049,1457.3834109442416
FDA48,OUT018,3558.7661080295866
FDZ36,OUT027,5145.841817486868
FDK27,OUT045,1993.519236418182
FDW23,OUT018,661.9060454696455
FDM14,OUT018,1668.6493068990042
FDM14,OUT013,1580.1732994314164
FDW60,OUT018,2868.221298313385
FDE21,OUT013,1942.8286862838008
NCM42,OUT035,1587.2692528353582
FDY59,OUT010,228.11710727408706
DRI49,OUT049,1369.1444926368888
FDT28,OUT019,365.2934764442566
FDQ22,OUT018,662.7109502403443
FDR60,OUT049,1304.2380541889784
FDC50,OUT019,236.0443768835262
FDV24,OUT013,2496.78044362694
DRF48,OUT010,498.80147727194156
FDQ47,OUT046,665.2778377276264
DRN36,OUT049,1525.7466449871615
NCY06,OUT035,2013.4153863779395
FDE52,OUT035,1493.9308004026607
NCB54,OUT045,2013.4153863779395
NCF31,OUT035,2500.585052080075
FDJ08,OUT027,5150.98497006899
NCC07,OUT017,1580.1732994314164
NCD19,OUT027,1225.2288513444569
FDL46,OUT049,1970.8421129040914
FDM20,OUT045,3916.3595429807947
NCI06,OUT010,450.6267029231056
DRM11,OUT035,4101.66220432081
NCH07,OUT018,2553.364189255231
FDS23,OUT013,2015.6458881908788
FDO49,OUT018,738.412434368181
FDS35,OUT049,1059.6739690960912
DRK39,OUT045,1406.0986638902966
DRI39,OUT049,917.4969470898071
FDV04,OUT017,2547.8305538312525
NCN14,OUT035,3059.182774405349
FDH08,OUT013,3816.166902872112
FDS20,OUT046,3064.095427022865
FDV40,OUT049,1135.5825695668439
FDZ48,OUT010,259.6829904570869
FDS24,OUT027,2621.622850907258
FDK44,OUT049,2838.113722635876
FDS48,OUT045,2500.457674302601
FDK26,OUT010,500.78412299855205
FDD23,OUT045,3064.095427022865
NCH54,OUT017,2560.256522663435
NCP14,OUT010,240.0605277114389
FDM60,OUT010,130.42433424826666
FDV24,OUT017,2496.78044362694
FDH08,OUT018,3650.9816262309673
FDS12,OUT027,2964.813591074159
FDR39,OUT027,4876.396475587793
FDP12,OUT027,985.4143464854765
DRF60,OUT027,5854.052257904472
FDC09,OUT035,1575.5607236310657
FDF50,OUT018,3064.095427022865
FDG28,OUT035,3910.717842588788
NCE19,OUT017,907.9811263311246
NCM53,OUT010,249.41651207325143
NCN18,OUT049,1689.9342955969537
FDF32,OUT035,3103.0357804515106
FDF11,OUT013,3877.3108672777953
DRI59,OUT049,3768.8290258915426
NCG54,OUT035,2743.8524595382514
FDM44,OUT046,1570.4226020487733
FDT57,OUT018,3700.955471351081
FDV24,OUT046,2496.78044362694
FDI50,OUT019,567.4532341193303
FDS09,OUT035,757.5576058805611
NCC31,OUT027,4111.986077528378
FDQ07,OUT019,569.8647931585356
FDC22,OUT017,3064.095427022865
FDZ56,OUT046,2738.641690701336
FDZ40,OUT019,130.42433424826666
FDS46,OUT027,2925.7560340484447
DRD24,OUT045,2030.8575713118198
FDV45,OUT017,3064.095427022865
FDL26,OUT045,2520.242972154902
FDA56,OUT018,1999.2675742807487
FDN27,OUT046,1951.349533720825
FDM20,OUT049,3900.3619828175415
FDO16,OUT017,1406.0986638902966
FDL03,OUT035,3061.933803741064
FDE58,OUT046,1942.8286862838008
FDI02,OUT027,2915.473634597134
NCC55,OUT019,130.42433424826666
FDR03,OUT018,3288.7059242411397
FDB14,OUT017,1509.470434333133
FDR45,OUT013,3884.3324863335847
NCN07,OUT017,2015.6458881908788
FDM51,OUT019,247.05616846813183
FDT52,OUT027,5854.052257904472
FDL26,OUT046,2513.199318404013
NCZ42,OUT046,3881.0594075413524
DRI47,OUT019,366.0281280511814
FDW40,OUT013,2039.861481502472
FDN34,OUT046,2738.641690701336
FDS01,OUT035,2887.8706566001138
NCG55,OUT045,1942.8286862838008
FDC11,OUT035,1459.602297383588
FDX35,OUT018,3588.8257455560133
NCB06,OUT046,2553.364189255231
FDR09,OUT019,568.3254389260997
FDC53,OUT017,1525.7466449871615
FDY45,OUT013,4046.7888407528053
FDA22,OUT010,380.73058349619066
FDE02,OUT035,1521.9588243746389
FDW21,OUT045,1556.0457242484556
FDV34,OUT046,1161.4788375467033
FDS59,OUT049,1587.2692528353582
NCW17,OUT017,2013.4153863779395
NCK54,OUT046,1942.8286862838008
FDG17,OUT019,567.4532341193303
FDG35,OUT017,2835.952099354075
FDD08,OUT010,130.42433424826666
NCO07,OUT017,3673.0978218077366
FDJ10,OUT010,278.8778290981292
FDW36,OUT017,1577.796657995873
FDW21,OUT010,238.9876147429429
FDY19,OUT017,1951.349533720825
DRE03,OUT013,781.4492991022053
NCC55,OUT049,666.3148496837591
FDH52,OUT010,133.41778611491196
FDO09,OUT017,4077.24114529047
FDU43,OUT045,3881.2610384162726
FDX09,OUT010,421.864424553237
FDH40,OUT019,203.68689664859824
FDW58,OUT017,1577.796657995873
FDC47,OUT017,3785.5119658971353
NCR41,OUT035,1519.6994386378847
DRG49,OUT035,3914.244172943685
FDC52,OUT027,4081.961984831324
FDY13,OUT046,1167.020798572267
FDY35,OUT013,718.0230362565432
FDI35,OUT017,3048.817171451326
NCU18,OUT049,2039.861481502472
FDY33,OUT018,2553.364189255231
FDC15,OUT027,4167.686536566179
FDU01,OUT049,3061.933803741064
NCU42,OUT046,2740.1752288625903
NCV29,OUT018,2871.898528989046
NCY30,OUT017,3061.933803741064
FDQ46,OUT049,1704.0770431817907
FDG58,OUT027,4104.743851428102
FDK33,OUT017,3680.171464255659
NCD07,OUT045,1942.8286862838008
NCX29,OUT027,4034.7566755614716
NCT42,OUT013,2496.78044362694
DRN59,OUT035,737.1775588805795
FDI44,OUT035,1308.9266509186548
FDA45,OUT049,2869.7369057072447
FDP31,OUT045,1049.0240964446216
FDY01,OUT046,1942.8286862838008
FDT09,OUT018,2020.5772790179722
DRH03,OUT027,2834.5127133535157
FDA36,OUT018,3064.095427022865
NCF31,OUT017,2505.7503988516605
FDG14,OUT049,2496.78044362694
FDG28,OUT027,5854.052257904472
FDU14,OUT049,4007.597188190212
FDY47,OUT019,283.7676256971548
FDI56,OUT049,1495.8628542236922
DRD01,OUT013,1007.4667824125721
FDM22,OUT046,955.4051436301487
FDH33,OUT013,709.4527118315856
DRZ24,OUT013,1958.5901000250599
NCQ38,OUT046,1577.796657995873
FDO16,OUT027,2398.3985820122075
FDU07,OUT027,4081.961984831324
NCB07,OUT013,3061.933803741064
FDU48,OUT045,2017.9781805045177
NCM43,OUT045,2562.1452867748935
FDR31,OUT010,362.9668903453323
DRK49,OUT018,663.5454956499447
NCI30,OUT010,569.7270306367249
DRD60,OUT017,3025.5603224271467
NCG19,OUT046,3834.329093366583
FDH12,OUT035,1577.796657995873
FDM32,OUT035,1506.8531281081234
FDM27,OUT035,2521.9819552371614
NCU53,OUT027,4244.3060072588305
NCQ18,OUT046,1530.8359478634943
FDS10,OUT013,2946.3512844827806
FDB33,OUT027,4167.686536566179
FDI12,OUT013,1504.7341947195748
NCW42,OUT013,3746.7944427603293
NCC06,OUT018,2013.4153863779395
FDW02,OUT017,2010.5217380431877
NCD43,OUT017,1577.796657995873
FDM57,OUT018,1423.361126525841
FDA58,OUT017,3851.6705870720234
FDK56,OUT046,3064.095427022865
FDP52,OUT045,3818.5234193602932
FDW20,OUT018,2007.6495408937099
FDS52,OUT049,1548.299193645756
NCT29,OUT018,1987.905504675237
NCL54,OUT013,2858.466951035441
FDC05,OUT045,3064.095427022865
FDF34,OUT035,3064.095427022865
FDP03,OUT027,2961.2085251753465
FDD32,OUT010,195.48826768681943
FDZ10,OUT045,2013.4153863779395
FDZ40,OUT035,906.9202082187138
FDD51,OUT018,670.5627932652201
NCY30,OUT019,428.3640189979726
FDP58,OUT017,3681.908983704493
FDV49,OUT017,4097.425712904829
FDY24,OUT019,130.42433424826666
NCO55,OUT017,1580.1732994314164
FDR13,OUT017,1942.8286862838008
FDS51,OUT017,1010.3573615545477
FDP26,OUT045,1577.796657995873
NCB54,OUT027,2970.5002886910656
FDF32,OUT017,3064.095427022865
FDN31,OUT018,3064.095427022865
DRM48,OUT017,659.168546509798
FDN20,OUT049,2734.309810341238
DRL01,OUT046,3800.2434339689485
FDV56,OUT049,1580.1732994314164
DRH13,OUT027,2886.9395133447547
FDA03,OUT017,2500.457674302601
FDF47,OUT027,5854.052257904472
FDX32,OUT046,2500.457674302601
FDX57,OUT049,1525.7466449871615
NCA30,OUT045,3061.933803741064
FDO49,OUT013,784.3000766083263
FDL04,OUT019,247.7836092472222
DRM48,OUT035,662.779285202875
FDR16,OUT013,3653.216263183927
NCC19,OUT018,3064.095427022865
NCE42,OUT045,3857.631030675175
FDY24,OUT017,906.9202082187138
FDH19,OUT049,2838.5367287913396
FDJ46,OUT013,2838.113722635876
FDN45,OUT010,569.1613029662635
FDY08,OUT035,2025.7021310464272
FDZ37,OUT035,1450.7510770606368
NCT30,OUT045,739.1723955551369
DRY23,OUT018,664.2154621607825
NCZ30,OUT018,1996.7326913355232
FDC44,OUT018,1920.6984233669284
FDB45,OUT035,1577.796657995873
FDY04,OUT013,2560.256522663435
FDM27,OUT046,2553.364189255231
FDZ43,OUT017,3892.294054845355
FDT39,OUT019,367.4929927046784
NCC06,OUT019,282.28264857895334
FDL15,OUT027,4104.743851428102
FDL57,OUT017,4049.859111951702
FDU08,OUT046,1525.7466449871615
FDK40,OUT017,4099.945280475099
FDQ12,OUT010,566.7497439270581
FDS48,OUT017,2500.457674302601
FDP09,OUT045,3677.3258148710843
FDW21,OUT049,1530.8359478634943
FDY25,OUT035,3025.5603224271467
DRE13,OUT017,1442.1595232246336
FDV43,OUT019,130.42433424826666
FDD22,OUT045,1704.0770431817907
FDM46,OUT019,235.16790444304476
NCO30,OUT010,482.45934893098934
FDM25,OUT046,2838.113722635876
NCN41,OUT049,1999.2675742807487
FDU24,OUT045,1513.587916114638
FDZ50,OUT046,3064.095427022865
FDP45,OUT013,4010.685385655179
NCM54,OUT045,2010.5217380431877
FDW10,OUT019,420.96786293161495
FDP20,OUT017,2013.4153863779395
FDK32,OUT046,2500.457674302601
FDN52,OUT049,1463.47985028111
FDM58,OUT045,1689.9342955969537
FDZ46,OUT027,2911.4875094543263
NCA18,OUT018,1942.8286862838008
FDD35,OUT046,1996.7326913355232
NCK31,OUT035,742.0231730612581
FDI40,OUT027,2854.587170694641
FDT50,OUT019,238.7978764494448
NCT06,OUT046,2562.1452867748935
FDT31,OUT035,3061.933803741064
FDT45,OUT049,862.2377527069355
FDT13,OUT045,3064.095427022865
FDO50,OUT045,1495.8628542236922
NCU18,OUT010,278.01518083358775
NCR54,OUT049,3064.095427022865
NCO18,OUT018,2871.898528989046
FDU09,OUT045,909.5352455171335
FDT13,OUT018,3064.095427022865
FDE09,OUT046,1706.8237495404119
NCK53,OUT019,247.26376577441843
FDG45,OUT049,3659.891153669104
DRH15,OUT035,692.434656805121
FDO21,OUT019,567.4532341193303
FDD14,OUT027,5145.841817486868
FDC09,OUT046,1575.5607236310657
FDH45,OUT027,992.0076590146798
FDV32,OUT046,1119.6213387784876
FDG12,OUT035,1973.046697561774
FDS32,OUT013,2025.7021310464272
NCL55,OUT018,3842.9244798456784
DRE01,OUT035,3879.533287947567
DRE15,OUT049,1311.6758859039996
NCL42,OUT045,3909.0169131917237
FDP31,OUT013,1189.9122318158327
FDN33,OUT018,1520.90671096805
FDZ59,OUT046,2558.4680560992324
FDE45,OUT010,426.32043187903685
FDJ07,OUT013,1958.5901000250599
FDQ45,OUT018,3064.095427022865
FDM33,OUT027,5854.052257904472
FDO15,OUT010,151.92253092860304
FDM46,OUT013,1524.537786913785
FDR03,OUT045,3376.2759078306112
FDY49,OUT018,2652.039994722559
FDQ60,OUT045,1970.8421129040914
FDW10,OUT049,2838.5367287913396
FDO51,OUT049,685.3493698814458
FDJ40,OUT018,1587.2692528353582
FDS20,OUT018,3061.3443976871495
FDU45,OUT013,1777.1009350752524
FDV02,OUT035,2738.641690701336
FDN09,OUT046,3895.9327441373725
NCM55,OUT027,5145.841817486868
FDN23,OUT018,2489.3201959824087
FDY31,OUT010,367.43226383777665
FDW03,OUT010,240.27372945730548
FDD14,OUT046,3061.933803741064
FDV23,OUT017,2010.5217380431877
DRI03,OUT045,2837.0211213974794
FDN13,OUT035,1533.0975491296392
FDF45,OUT027,1294.346890334038
FDU46,OUT035,1459.602297383588
FDB57,OUT049,3752.331792837524
FDV12,OUT049,1535.5145220033949
FDQ58,OUT013,2496.78044362694
NCA18,OUT017,1942.8286862838008
FDH52,OUT049,1007.3168799421851
FDM24,OUT018,2496.78044362694
NCP43,OUT027,4876.396475587793
NCO18,OUT019,423.86470409102805
FDM32,OUT017,1497.647019957023
NCL07,OUT017,661.9060454696455
FDK03,OUT013,4013.3426986409445
FDP59,OUT017,1573.0427120550876
FDQ24,OUT049,4009.8168350147716
FDQ16,OUT018,1587.2692528353582
FDU44,OUT013,2553.364189255231
FDH28,OUT010,130.42433424826666
FDV28,OUT019,130.42433424826666
FDM22,OUT045,898.2850883390045
FDR56,OUT046,3064.095427022865
FDV39,OUT049,3064.095427022865
FDU37,OUT019,175.09610429180577
FDQ11,OUT010,568.2890981594942
FDX02,OUT045,3772.4014483348355
NCS42,OUT018,1516.7892291865455
FDY57,OUT027,2834.5127133535157
FDB21,OUT049,3865.6510978214233
FDE28,OUT017,3800.646261106945
FDQ55,OUT017,1920.6984233669284
FDA48,OUT049,3737.7652130801816
FDZ19,OUT045,2834.436491960215
NCC43,OUT045,3998.03446972893
NCV18,OUT046,1420.2312486986482
NCA42,OUT018,2549.68695857957
FDY45,OUT046,4053.497801243719
NCC30,OUT045,2946.2083881188723
FDM57,OUT013,1504.4600702182483
FDL09,OUT010,380.35989913732925
FDB09,OUT027,2961.2085251753465
FDT44,OUT035,1970.8421129040914
NCT06,OUT027,4240.27428631447
FDX26,OUT049,3064.095427022865
FDK32,OUT013,2509.4276295273216
DRA12,OUT046,2050.7499896691015
FDO46,OUT010,500.78412299855205
FDE52,OUT013,1506.6283835538366
NCH42,OUT045,3817.993677689362
FDV08,OUT035,667.8262008538595
FDB47,OUT018,3515.7309263796387
FDC28,OUT010,260.0262674395433
FDD22,OUT046,1920.6984233669284
FDS07,OUT027,2917.944467193461
DRI13,OUT045,3700.6595802661473
FDG32,OUT018,3572.9962542323165
FDU14,OUT017,4017.242886900375
FDD28,OUT019,130.8069818703427
NCP41,OUT017,1587.2692528353582
FDS08,OUT049,2837.0211213974794
FDX47,OUT045,2532.3674121717563
FDC53,OUT019,247.26376577441843
FDQ19,OUT035,3899.050113831605
FDL14,OUT045,2511.8777394166113
FDM33,OUT019,568.3254389260997
FDA51,OUT045,1920.6984233669284
FDZ27,OUT018,735.5616568620599
FDT04,OUT046,669.6547868677732
DRC13,OUT049,2010.5217380431877
FDR16,OUT027,5854.052257904472
FDQ03,OUT027,5854.052257904472
FDE38,OUT035,2674.2489921108795
DRH23,OUT027,1238.3311668971717
FDT11,OUT019,499.5656963311155
FDD09,OUT035,2971.14738025376
FDR40,OUT045,1402.109604063492
FDX07,OUT017,3061.933803741064
FDR07,OUT035,1525.7466449871615
FDA51,OUT017,1928.3025151902941
FDT59,OUT019,567.6261034696805
FDF20,OUT017,3064.095427022865
FDR13,OUT045,1942.8286862838008
FDY26,OUT049,3661.2340237331396
FDW04,OUT017,2015.6458881908788
FDK52,OUT017,3773.016090708346
FDN60,OUT049,2536.0446428474174
FDM09,OUT019,407.9098150117324
FDP46,OUT049,1467.468354541375
FDB50,OUT019,175.09610429180577
NCQ29,OUT049,4062.1154587826804
FDP16,OUT027,5854.052257904472
FDX33,OUT018,2552.233882553783
FDP07,OUT010,517.5951443604094
FDN22,OUT046,3996.372754625603
FDF39,OUT049,4088.705927114641
FDS21,OUT017,993.5490485469278
NCM42,OUT013,1580.1732994314164
FDK50,OUT019,379.6732869956453
DRF13,OUT027,4081.961984831324
FDH35,OUT018,2559.9836634930925
FDP60,OUT018,1533.0975491296392
DRJ49,OUT027,2970.5002886910656
NCT42,OUT019,367.4929927046784
FDE38,OUT049,2665.6230259405415
FDI04,OUT049,3064.095427022865
NCH54,OUT045,2544.3491048107353
FDT56,OUT049,943.3011071959842
DRD15,OUT018,3651.36641728997
FDV58,OUT013,3061.933803741064
FDP21,OUT049,3064.095427022865
FDH05,OUT013,3793.462767687483
FDR10,OUT027,4235.6895883114785
NCP06,OUT045,2500.457674302601
FDF33,OUT049,1580.1732994314164
DRK37,OUT013,3064.095427022865
DRH49,OUT045,1407.165010431024
FDT58,OUT013,2655.9781401570735
FDD41,OUT018,1577.796657995873
FDP40,OUT018,1687.464973630578
FDM51,OUT027,2854.587170694641
FDO45,OUT010,199.7571736264694
FDW33,OUT010,240.0605277114389
FDY24,OUT045,906.9202082187138
FDB10,OUT010,567.4490793834772
FDM40,OUT035,2039.861481502472
NCI06,OUT017,3025.5603224271467
FDW12,OUT019,336.4944151172219
FDX48,OUT027,4119.491830361015
NCW05,OUT027,2883.9439819668455
FDX27,OUT017,1521.9588243746389
DRM37,OUT045,3064.095427022865
FDA38,OUT045,3898.1242009116313
FDR36,OUT046,668.820241458173
FDZ45,OUT046,3091.1693931553687
FDG05,OUT017,2553.364189255231
FDK28,OUT013,4090.242219485368
FDV47,OUT045,1443.8770796193714
FDN21,OUT045,2551.20256597343
FDP20,OUT027,2964.813591074159
FDI35,OUT045,3048.817171451326
DRY23,OUT013,710.2267855983504
FDA56,OUT017,1999.2675742807487
FDB09,OUT013,2002.2618195022253
NCO26,OUT027,2925.7560340484447
FDQ49,OUT018,2525.9610570342543
FDI52,OUT027,2956.992330379542
FDZ44,OUT027,2925.7560340484447
FDZ09,OUT018,2562.1452867748935
FDY03,OUT049,1917.6910198784753
NCG42,OUT017,2015.6458881908788
DRI13,OUT027,5854.052257904472
FDQ32,OUT013,2010.5217380431877
FDW16,OUT035,1495.8628542236922
FDU27,OUT046,740.8674543865184
FDR28,OUT010,379.68516526405665
FDQ49,OUT010,377.5452057703442
FDS37,OUT046,1942.8286862838008
FDW26,OUT018,3557.1724533792917
FDX12,OUT018,3715.5076675447212
NCP06,OUT013,2500.457674302601
FDW45,OUT010,366.4106906784542
NCN30,OUT049,1519.6994386378847
FDN24,OUT049,862.2377527069355
NCL41,OUT027,985.4143464854765
FDR02,OUT019,262.08196352430167
FDD09,OUT010,449.1416679355592
FDS33,OUT010,200.23042673871115
FDU22,OUT045,1987.905504675237
FDI53,OUT013,2556.579291987774
DRH01,OUT049,2840.6983520731405
FDX32,OUT013,2058.646735170876
NCP30,OUT018,662.7109502403443
FDB60,OUT045,3064.095427022865
FDB14,OUT049,1513.587916114638
NCP02,OUT035,911.240063987761
FDJ10,OUT017,2025.7021310464272
FDG34,OUT046,1689.9342955969537
NCB18,OUT017,1463.47985028111
FDM16,OUT049,1108.9597605809336
FDW25,OUT018,1424.4274730665684
FDB35,OUT010,223.62635509166535
DRN11,OUT013,2088.6043048791225
FDF41,OUT019,566.6132153433133
FDH16,OUT045,1469.804630313974
NCQ50,OUT018,3505.926684629582
DRH23,OUT018,919.418135721768
DRJ37,OUT013,2500.457674302601
DRJ24,OUT027,5145.841817486868
FDY16,OUT035,3061.933803741064
FDQ27,OUT045,1577.796657995873
FDZ33,OUT045,2496.78044362694
FDF29,OUT045,2017.9781805045177
FDA08,OUT049,2560.256522663435
FDG31,OUT046,1119.6213387784876
FDE34,OUT019,467.28913560882756
NCR30,OUT027,1452.4566773343179
FDV33,OUT035,4092.6785957413454
DRZ24,OUT018,1990.6957851844008
NCL54,OUT035,2838.113722635876
FDR12,OUT049,2838.113722635876
NCC54,OUT046,3868.0485419008264
DRN59,OUT013,779.4544624276479
FDX50,OUT019,263.4868784129396
FDV31,OUT027,4789.25173285294
NCA29,OUT027,4358.593448317955
FDW60,OUT049,2857.2850278011624
FDX08,OUT017,3061.3443976871495
DRD49,OUT013,3844.4870936525617
FDD33,OUT046,3804.2849503989623
FDW35,OUT013,709.4527118315856
FDJ36,OUT017,1575.5607236310657
FDV51,OUT035,2617.0137926022057
FDW36,OUT046,1580.1732994314164
FDH35,OUT046,2559.9836634930925
NCS30,OUT027,2970.5002886910656
FDN49,OUT017,661.9060454696455
FDL08,OUT018,3742.6586401334794
FDI09,OUT013,3851.250140616766
FDP19,OUT018,2015.6458881908788
FDU21,OUT010,130.42433424826666
NCP41,OUT045,1580.1732994314164
FDY10,OUT013,1806.5322702777223
FDP12,OUT018,659.168546509798
NCN26,OUT049,1942.8286862838008
FDK44,OUT013,2838.113722635876
FDC28,OUT049,1587.2692528353582
FDJ41,OUT027,5854.052257904472
NCT29,OUT035,2004.7678289568692
NCH42,OUT019,567.4532341193303
FDU60,OUT018,2657.4937475509337
FDS02,OUT045,3064.095427022865
FDC51,OUT046,1999.2675742807487
FDU03,OUT013,3059.182774405349
FDX39,OUT045,3678.4627595229235
NCY05,OUT010,130.42433424826666
NCL06,OUT027,5854.052257904472
FDD32,OUT035,1328.107002506964
NCN41,OUT045,1999.2675742807487
NCX53,OUT049,2039.861481502472
FDU57,OUT019,366.7583410977536
FDQ23,OUT046,1577.796657995873
FDQ52,OUT045,4002.581499461637
FDC14,OUT045,667.1562343430217
FDY09,OUT035,2860.9622584768226
FDQ28,OUT045,2525.090011373844
FDV25,OUT046,3763.264130241811
FDJ07,OUT035,1942.8286862838008
DRB25,OUT049,1580.1732994314164
FDK52,OUT019,568.3254389260997
FDY52,OUT027,1361.970600115124
FDB28,OUT046,3064.095427022865
FDT36,OUT035,662.779285202875
FDV25,OUT017,3766.0018247544085
NCN07,OUT027,2970.5002886910656
FDC57,OUT017,3061.933803741064
FDQ03,OUT018,3680.6125209903944
FDU23,OUT017,2659.6553708327347
NCX41,OUT035,3672.7717399934318
NCD06,OUT035,739.1723955551369
FDW08,OUT045,1580.1732994314164
NCU29,OUT017,2494.778040391479
NCE06,OUT013,2552.233882553783
FDV52,OUT010,269.2099796593732
FDB02,OUT017,2854.78972035978
NCR18,OUT045,669.3725977320785
FDK16,OUT049,1519.6994386378847
NCQ29,OUT010,568.9884336159132
FDZ01,OUT019,248.3400879755452
FDW27,OUT035,2529.428786695728
FDD17,OUT018,3710.0519369042413
FDW39,OUT013,2854.78972035978
DRH59,OUT045,1082.2193825625793
FDS52,OUT013,1570.4226020487733
FDU40,OUT027,5748.194046839124
NCF54,OUT013,2838.113722635876
FDH46,OUT045,1575.5607236310657
NCP14,OUT049,1577.796657995873
FDH50,OUT049,3064.095427022865
DRF15,OUT010,368.6263204012619
FDV27,OUT027,2621.622850907258
NCJ06,OUT049,1987.905504675237
FDN02,OUT018,3286.4021072335045
FDQ51,OUT049,737.975624401616
FDQ07,OUT017,3745.8172571400487
FDS45,OUT049,1577.796657995873
NCJ06,OUT045,1996.7326913355232
FDD36,OUT035,1942.8286862838008
FDY25,OUT045,3061.3443976871495
FDU52,OUT046,2511.8777394166113
DRK47,OUT017,3804.1028788611993
NCL30,OUT017,2013.4153863779395
FDN22,OUT035,3998.5642113998606
NCF30,OUT027,2964.813591074159
FDK03,OUT035,4054.095603367682
FDT45,OUT017,907.9811263311246
NCC54,OUT027,5854.052257904472
FDP08,OUT018,3061.933803741064
FDU44,OUT046,2560.256522663435
