Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC19,OUT018,2893.8398258992797
NCE42,OUT045,4109.900606217614
FDY24,OUT017,935.032388304093
FDH19,OUT049,2568.332833644861
FDJ46,OUT013,2851.63169587629
FDN45,OUT010,584.7577647727271
FDY08,OUT035,2142.743570940171
FDZ37,OUT035,1481.8506141732287
NCT30,OUT045,798.217603539823
DRY23,OUT018,507.0464036697247
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1690.2340862385324
FDY04,OUT013,2894.220710714287
FDM27,OUT046,2894.220710714287
FDZ43,OUT017,4109.900606217614
FDT39,OUT019,346.8972837209303
NCC06,OUT019,281.48208181818165
FDL15,OUT027,4117.317712631577
FDL57,OUT017,4034.30030689655
FDU08,OUT046,1559.342975268817
FDK40,OUT017,4433.304032653062
FDQ12,OUT010,584.7577647727271
FDS48,OUT017,2660.9504030303037
FDP09,OUT045,3753.0000993630556
FDW21,OUT049,1559.342975268817
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1481.8506141732287
FDV43,OUT019,92.67548155339804
FDD22,OUT045,1511.8747716981131
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.6995426229506
FDM25,OUT046,2851.63169587629
NCN41,OUT049,1987.2510486486474
FDU24,OUT045,1481.8506141732287
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4034.30030689655
NCM54,OUT045,1827.832845454545
FDW10,OUT019,425.9355914529917
FDP20,OUT017,1987.2510486486474
FDK32,OUT046,2660.9504030303037
FDN52,OUT049,1259.54905131579
FDM58,OUT045,1784.4287381818183
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.8586545454546
FDI40,OUT027,2517.8820884848496
FDT50,OUT019,219.21852093023256
NCT06,OUT046,2894.220710714287
FDT31,OUT035,2752.9709346534646
FDT45,OUT049,796.6402682539684
FDT13,OUT045,2939.348476190476
FDO50,OUT045,1424.5946902777775
NCU18,OUT010,281.48208181818165
NCR54,OUT049,3130.0049049504946
NCO18,OUT018,2851.63169587629
FDU09,OUT045,935.032388304093
FDT13,OUT018,2893.8398258992797
FDE09,OUT046,1690.2340862385324
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3454.062559154928
DRH15,OUT035,677.1027476190474
FDO21,OUT019,584.7577647727271
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1784.4287381818183
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.2007980000003
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3737.2957751824815
DRE15,OUT049,1259.54905131579
NCL42,OUT045,4109.900606217614
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1259.54905131579
FDZ59,OUT046,2503.501336448599
FDE45,OUT010,425.9355914529917
FDJ07,OUT013,1922.1493817142857
FDQ45,OUT018,2752.9709346534646
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.91858165137623
FDM46,OUT013,1481.8506141732287
FDR03,OUT045,3753.0000993630556
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.832845454545
FDW10,OUT049,2568.332833644861
FDO51,OUT049,677.1027476190474
FDJ40,OUT018,1372.6884907407414
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.1493817142857
FDV02,OUT035,2894.220710714287
FDN09,OUT046,4109.900606217614
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209303
FDW03,OUT010,219.21852093023256
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2142.743570940171
DRI03,OUT045,2851.63169587629
FDN13,OUT035,1559.342975268817
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1424.5946902777775
FDB57,OUT049,3753.0000993630556
FDV12,OUT049,1559.342975268817
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.1493817142857
FDH52,OUT049,796.6402682539684
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.9355914529917
FDM32,OUT017,1424.5946902777775
NCL07,OUT017,583.8145788617885
FDK03,OUT013,4034.30030689655
FDP59,OUT017,1784.4287381818183
FDQ24,OUT049,4433.304032653062
FDQ16,OUT018,1372.6884907407414
FDU44,OUT013,2894.220710714287
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDM22,OUT045,935.032388304093
FDR56,OUT046,3130.0049049504946
FDV39,OUT049,2752.9709346534646
FDU37,OUT019,165.91858165137623
FDQ11,OUT010,584.7577647727271
FDX02,OUT045,3753.0000993630556
NCS42,OUT018,1259.54905131579
FDY57,OUT027,2517.8820884848496
FDB21,OUT049,3454.062559154928
FDE28,OUT017,3737.2957751824815
FDQ55,OUT017,1922.1493817142857
FDA48,OUT049,3454.062559154928
FDZ19,OUT045,2851.63169587629
NCC43,OUT045,4034.30030689655
NCV18,OUT046,1481.8506141732287
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.304032653062
NCC30,OUT045,2568.332833644861
FDM57,OUT013,1243.0689297709916
FDL09,OUT010,425.9355914529917
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2142.743570940171
NCT06,OUT027,4117.317712631577
FDX26,OUT049,3384.108064242422
FDK32,OUT013,2660.9504030303037
DRA12,OUT046,2309.2007980000003
FDO46,OUT010,482.6995426229506
FDE52,OUT013,1424.5946902777775
NCH42,OUT045,4109.900606217614
FDV08,OUT035,677.1027476190474
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.48208181818165
FDD22,OUT046,1922.1493817142857
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3753.0000993630556
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4433.304032653062
FDD28,OUT019,165.91858165137623
NCP41,OUT017,1690.2340862385324
FDS08,OUT049,2851.63169587629
FDX47,OUT045,2286.4132673684203
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,4109.900606217614
FDL14,OUT045,2286.4132673684203
FDM33,OUT019,584.7577647727271
FDA51,OUT045,1827.832845454545
FDZ27,OUT018,713.8586545454546
FDT04,OUT046,677.1027476190474
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890879999997
FDE38,OUT035,2286.4132673684203
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.6995426229506
FDD09,OUT035,2851.63169587629
FDR40,OUT045,1481.8506141732287
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1559.342975268817
FDA51,OUT017,1922.1493817142857
FDT59,OUT019,584.7577647727271
FDF20,OUT017,3130.0049049504946
FDR13,OUT045,1827.832845454545
FDY26,OUT049,3753.0000993630556
FDW04,OUT017,1987.2510486486474
FDK52,OUT017,3737.2957751824815
FDN60,OUT049,2894.220710714287
FDM09,OUT019,425.9355914529917
FDP46,OUT049,1259.54905131579
FDB50,OUT019,165.91858165137623
NCQ29,OUT049,4034.30030689655
FDP16,OUT027,6280.890879999997
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229506
FDN22,OUT046,4034.30030689655
FDF39,OUT049,4034.30030689655
FDS21,OUT017,935.032388304093
NCM42,OUT013,1879.0540499999997
FDK50,OUT019,425.9355914529917
DRF13,OUT027,4117.317712631577
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407414
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.8972837209303
FDE38,OUT049,2286.4132673684203
FDI04,OUT049,3130.0049049504946
NCH54,OUT045,2894.220710714287
FDT56,OUT049,796.6402682539684
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2893.8398258992797
FDP21,OUT049,3391.591252727273
FDH05,OUT013,3454.062559154928
FDR10,OUT027,4117.317712631577
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.0540499999997
DRK37,OUT013,2893.8398258992797
DRH49,OUT045,1243.0689297709916
FDT58,OUT013,2286.4132673684203
FDD41,OUT018,1372.6884907407414
FDP40,OUT018,1372.6884907407414
FDM51,OUT027,2517.8820884848496
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,935.032388304093
FDB10,OUT010,584.7577647727271
FDM40,OUT035,2309.2007980000003
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.8972837209303
FDX48,OUT027,4117.317712631577
NCW05,OUT027,2517.8820884848496
FDX27,OUT017,1559.342975268817
DRM37,OUT045,3130.0049049504946
FDA38,OUT045,4109.900606217614
FDR36,OUT046,677.1027476190474
FDZ45,OUT046,3130.0049049504946
FDG05,OUT017,2286.4132673684203
FDK28,OUT013,4433.304032653062
FDV47,OUT045,1424.5946902777775
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.0464036697247
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.2510486486474
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.1493817142857
NCG42,OUT017,1987.2510486486474
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,1987.2510486486474
FDW16,OUT035,1424.5946902777775
FDU27,OUT046,798.217603539823
FDR28,OUT010,425.9355914529917
FDQ49,OUT010,346.8972837209303
FDS37,OUT046,1922.1493817142857
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209303
NCN30,OUT049,1559.342975268817
FDN24,OUT049,796.6402682539684
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.48208181818165
FDD09,OUT010,425.9355914529917
FDS33,OUT010,219.21852093023256
FDU22,OUT045,1827.832845454545
FDI53,OUT013,2503.501336448599
DRH01,OUT049,2568.332833644861
FDX32,OUT013,2309.2007980000003
NCP30,OUT018,507.0464036697247
FDB60,OUT045,3391.591252727273
FDB14,OUT049,1259.54905131579
NCP02,OUT035,935.032388304093
FDJ10,OUT017,2309.2007980000003
FDG34,OUT046,1784.4287381818183
NCB18,OUT017,1424.5946902777775
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1259.54905131579
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2309.2007980000003
FDF41,OUT019,584.7577647727271
FDH16,OUT045,1424.5946902777775
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,796.6402682539684
DRJ37,OUT013,2286.4132673684203
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.0540499999997
FDZ33,OUT045,2503.501336448599
FDF29,OUT045,1827.832845454545
FDA08,OUT049,2286.4132673684203
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.6995426229506
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.30030689655
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2851.63169587629
FDR12,OUT049,3104.189829906542
NCC54,OUT046,3454.062559154928
DRN59,OUT013,798.217603539823
FDX50,OUT019,281.48208181818165
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.317712631577
FDW60,OUT049,2851.63169587629
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3454.062559154928
FDD33,OUT046,3454.062559154928
FDW35,OUT013,507.0464036697247
FDJ36,OUT017,1784.4287381818183
FDV51,OUT035,2894.220710714287
FDW36,OUT046,1511.8747716981131
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190474
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3454.062559154928
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339804
NCP41,OUT045,1690.2340862385324
FDY10,OUT013,1922.1493817142857
FDP12,OUT018,507.0464036697247
NCN26,OUT049,1922.1493817142857
FDK44,OUT013,2568.332833644861
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.890879999997
NCT29,OUT035,1987.2510486486474
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.591252727273
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.108064242422
FDX39,OUT045,3753.0000993630556
NCY05,OUT010,92.67548155339804
NCL06,OUT027,6280.890879999997
FDD32,OUT035,1243.0689297709916
NCN41,OUT045,1827.832845454545
NCX53,OUT049,2309.2007980000003
FDU57,OUT019,346.8972837209303
FDQ23,OUT046,1879.0540499999997
FDQ52,OUT045,4433.304032653062
FDC14,OUT045,677.1027476190474
FDY09,OUT035,2568.332833644861
FDQ28,OUT045,2894.220710714287
FDV25,OUT046,3753.0000993630556
FDJ07,OUT035,1922.1493817142857
DRB25,OUT049,1511.8747716981131
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3391.591252727273
FDT36,OUT035,583.8145788617885
FDV25,OUT017,3753.0000993630556
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2939.348476190476
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,2894.220710714287
NCX41,OUT035,3753.0000993630556
NCD06,OUT035,798.217603539823
FDW08,OUT045,1511.8747716981131
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.501336448599
FDV52,OUT010,281.48208181818165
FDB02,OUT017,2851.63169587629
NCR18,OUT045,677.1027476190474
FDK16,OUT049,1559.342975268817
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2503.501336448599
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2851.63169587629
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1690.2340862385324
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2568.332833644861
FDH46,OUT045,1879.0540499999997
NCP14,OUT049,1879.0540499999997
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.8972837209303
FDV27,OUT027,2517.8820884848496
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.217603539823
FDQ07,OUT017,3737.2957751824815
FDS45,OUT049,1879.0540499999997
NCJ06,OUT045,1827.832845454545
FDD36,OUT035,1922.1493817142857
FDY25,OUT045,3384.108064242422
FDU52,OUT046,2286.4132673684203
DRK47,OUT017,3737.2957751824815
NCL30,OUT017,1987.2510486486474
FDN22,OUT035,4034.30030689655
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4034.30030689655
FDT45,OUT017,935.032388304093
NCC54,OUT027,6280.890879999997
FDP08,OUT018,2893.8398258992797
FDU44,OUT046,2894.220710714287
